Year,Game,Review
2010,Call of Duty: Black Ops,"Treyarch's game is exhilarating and beautifully orchestrated, but it feels like a full-stop, it needs to be a full-stop, because toward the end of the campaign, bombardment fatigue begins to set in."
2010,Call of Duty: Black Ops,"There are few video games released this year that you simply cannot miss, Call of Duty: Black Ops is one of them."
2010,Call of Duty: Black Ops,"Congrats Treyarch, you passed the test. Black Ops still has some technical flaws (some erratic scripts), but it doesn't lack ambition, variety, nor freshness. Its solo campaign boasts a good scenario, and its multiplayer is as comprehensive and solid as ever, while changing some basic systems for the better and introducing soon-to-be-cult new modes, as well as community features one could only find in the latest Halo iterations before. There may be ways to improve it yet again, but the 2010 CoD delivers on its promise - we can't say anymore that Treyarch's Call of Dutys don't measure up."
2010,Call of Duty: Black Ops,"I admit I had my doubts about Black Ops. It seemed that Modern Warfare 2 was going to be impossible to top, but Treyarch has come in and trounced that game in every possible way."
2010,Call of Duty: Black Ops,"The good news is that the game is absolutely worth the investment, and even if you find yourself disagreeing with some of the changes Treyarch instituted or you run into a bunch of morons who are hell bent on ruining a particular mode for you, you have plenty of other options to keep you engaged for a good long time."
2010,Call of Duty: Black Ops,"While maintaining the quality standard set by its predecessors, this explosive adventure through the conflicts of the Cold War pushes the series and the genre one step further."
2010,Call of Duty: Black Ops,"Treyarch didn't reinvent the wheel with Black Ops. Instead of fixing what wasn't broken, the oft-maligned developer gave it a needed polishing and sent it on its way. With everything that this game has to offer, both on and offline, it will be a resident of console drives for a long time to come."
2010,Call of Duty: Black Ops,"There is so much content packed into this game that I couldn't even fit all of it into my review. However, even the multiplayer alone is enough to warrant this rating."
2010,Call of Duty: Black Ops,"Treyarch finally comes out of Infinity Ward's shadow, producing the best CoD to date. An epic and intense game, with a very good story and and many ways to enjoy it other than the single player campaign."
2010,Call of Duty: Black Ops,"Conclusion is Treyarch had very large shoes to fill, and let me tell you they passed with flying colors, erasing any doubt that I ever had about them making the next Call of Duty titles for years to come."
2010,Call of Duty: Black Ops,"Maybe gamers doubted if this Black Ops was going to be on par with the games made by Infinity War, but it even surpasses them in some aspects."
2010,Call of Duty: Black Ops,Quotation forthcoming.
2010,Call of Duty: Black Ops,"Call of Duty: Black Ops is a great game with a stunning, quite long, thrilling campaign and a well devised multiplayer with a few good stuff like the wager matches and the ingame currency that let you customize your character."
2010,Call of Duty: Black Ops,"It's gaming popcorn and gaming porn rolled into one oh-so-decadent whole. [Jan 2011, p.69]"
2010,Call of Duty: Black Ops,"After years following in Infinity Ward's footsteps, Treyarch has a chance to show its qualities, and it delivers. Black Ops has everything the community is looking for: a compelling, spectacular and interesting story mode and an impressive multiplayer will keep the players busy for a long time. Add a beautiful design and a great direction in the mix, and what you get is simply a masterpiece in the first person shooter genre."
2010,Call of Duty: Black Ops,A thrilling and brutal single-player campaign that's one of the series' best. But will you be blown away by multiplayer the fourth time around?
2010,Call of Duty: Black Ops,"The total amount of worthwhile content makes paying full price for most other games feel like a crime. Treyarch has closed the gap between its games and the Modern Warfare franchise with boundless customization, a keen sense of what makes the formula a success, and listening to fans. You won't regret answering the call once again."
2010,Call of Duty: Black Ops,Black Ops is simply a terrific game and a solid addition to the Call of Duty franchise.
2010,Call of Duty: Black Ops,"Black Ops is one of the best first person shooters this year, and is a obviously must have for any action fan. Intense, gory and quite brilliant, maybe it's not refreshing but at the same time its a stunning game."
2010,Call of Duty: Black Ops,Black Ops' minor flaws won't deter you from its gripping storyline and gratifying multiplayer modes.
2010,Call of Duty: Black Ops,It's easy to say that this is Treyarch's best game...when it's not just trying to imitate Infinity Ward.
2010,Call of Duty: Black Ops,"Whatever your gameplay preference is, Call of Duty: Black Ops has you covered and is a must-have title for any shooter fan."
2010,Call of Duty: Black Ops,"There are more highlights in the first two missions of Black Ops, then in Medal of Honor. The requirements of Treyarch seemed to be better, than in the past few years. They made an interesting setting. In addition, there's a nice zombie mode and an overwhelming multiplayer. No doubt, this is Treyarchs best Call of Duty ever!"
2010,Call of Duty: Black Ops,"All in all, you simply cannot find a better package out right now."
2010,Call of Duty: Black Ops,"Thanks to an intense storytelling, a thrilling plot, and a redefined multiplayer, Black Ops is the best Call of Duty developed by TreyArch studio, and one of the most interesting chapter ever. Year after year, this great series keeps on arousing a huge amount of videoplayers."
2010,Call of Duty: Black Ops,"Call of Duty: Black Ops is a great game, despite not being as perfect as we could believe. The single player campaign presents some narrative solutions that make it boring sometimes , but on the other hand everything on the multiplayer side is pure gold! The new modes can provide a lot of fun and if you liked the previous CoD for the online, Black Ops will be your next divinity to adore."
2010,Call of Duty: Black Ops,Treyarch honors the Infinity Ward heritage in the best possible way with exiting single player and outstanding multiplayer. A must-have for all action fans out there.
2010,Call of Duty: Black Ops,"Black Ops is quite a pleasant surprise: On the one hand former second class developer Treyarch reaches the Infinity Ward's standard of gameplay quality and inventiveness for the first time. On the other hand Treyarch manages to set a course of their own through the unusual story and a ton of tributes to other masterpieces of action, be it movie or game. Plus Activision conceded the time and resources to Treyarch to aspire a really great game. And that's something you'll notice immediately. You'll recognize the passion and the effort that went into making this new episode. Black Ops delivers Call of Duty gaming at its best as well as a distinctly individual approach to the whole scenario. Infinity Ward will have to put their shoulders to the wheel to outplay Black Ops with the next CoD."
2010,Call of Duty: Black Ops,"Treyarch bangs their fist on the table with Black Ops, clearly one of the best shooters published this year."
2010,Call of Duty: Black Ops,"This is Treyarchs Masterpiece! It may not blow you away like Modern Warfare did back at its time, but it shure as hell is an intense shooter-experience with a multiplayer-part, that will keep you busy for months!"
2010,Call of Duty: Black Ops,"Treyarch archieves with Black Ops the best single player campaign in a recent Call of Duty; spectacular, memorable, well driven and with a very solid script, and wraps it with some other extras that denote special care to the solo-player. The multiplayer shines as usual, adding few new modes that blend in very well in a mode that will make the game last exciting moths. On the other hand, AI flaws, respawn patterns and the engine performance are COD's endemic sickness that need to be seriously reconsidered in the short therm or they could pull the franchise down."
2010,Call of Duty: Black Ops,"We can only hope that the team at Infinity Ward has the humility to learn from and implement the features Treyarch has introduced here when it comes to the next Call Of Duty, particularly with regards to multiplayer. [Christmas 2010, p.84]"
2010,Call of Duty: Black Ops,"There's little to complain about here. The singleplayer, multiplayer and zombie-mode ensure you won't be able to put down your controller for a long time to come. Black Ops isn't just a great game, it's a great Call of Duty. A bigger compliment can't be given to Treyarch."
2010,Call of Duty: Black Ops,"With solid single player and multiplayer components, Call of Duty: Black Ops is easily the best game that Treyarch has ever produced."
2010,Call of Duty: Black Ops,"As if you ever doubted it, Call of Duty is still the best military shooter out there and by quite some margin. It seems its competitors can only watch from a distance and take notes as this juggernaut of FPS gaming ploughs a wide path towards the genre's future."
2010,Call of Duty: Black Ops,"I've considered myself a Call of Duty fan for many years, and I've held a deep-seated distrust of Treyarch since Call of Duty 3. No longer."
2010,Call of Duty: Black Ops,"The best Call Of Duty Treayarch has ever made, with several set pieces that are amongst gaming's very best. The multiplayer is usefully enhanced too."
2010,Call of Duty: Black Ops,What we have here is a refined and extremely confident product from a studio that has found its feet in the FPS world.
2010,Call of Duty: Black Ops,"With the hype and excitement surrounding Treyarch's first Call of Duty where they aren't bound by a World War II setting, it's a shame that they went for more of the same MW2. This isn't say it's poor but personally I feel they've missed an opportunity to really stamp their authority with Black Ops. Still, as a complete package with a great story, strong FPS action and a killer multiplayer mode, Black Ops remains unmissable."
2010,Call of Duty: Black Ops,"Call of Duty: Black Ops bears the series' standard superbly, delivering an engrossing campaign and exciting competitive multiplayer."
2010,Call of Duty: Black Ops,"Although it's certainly got Infinity Ward's fingerprints all over it, Black Ops is definitely Treyarch's baby. As a fan of the franchise, I'm happy to see that the future of the series is in good hands, and it'll (hopefully) be nice to see the folks at Treyarch finally get some respect from hardcore gamers."
2010,Call of Duty: Black Ops,"When all is said and done, this is the 'proper' Call of Duty fans have been waiting for. [Issue#67, p.84]"
2010,Call of Duty: Black Ops,"I'd put it ahead of World at War but behind Modern Warfare 1 & 2, to talk recent history."
2010,Call of Duty: Black Ops,All-in-all the game is good but it could have been better.
2010,Call of Duty: Black Ops,"Although Call of Duty: Black Ops may have a lot familiar to fans of the series, Treyarch has pushed a lot of the right buttons and has made the best Call of Duty game to date."
2010,Call of Duty: Black Ops,"""Quotation Forthcoming"""
2010,Call of Duty: Black Ops,"Treyarch have done a fine job with Black Ops. Not only does the game retain its Call of Duty aesthetic appeal, and pushes all of the series strengths seemingly as far as they can go, but now other aspects of the game are also to this high standard."
2010,Call of Duty: Black Ops,"If you're buying for the single-player, you'll be satisfied. If you're buying for the multiplayer, you'll be happy. If you're buying for both, you'll be moreso."
2010,Call of Duty: Black Ops,"If you're new to the Call of Duty series, you're in for a real treat with the single player, and the multiplayer will welcome you with open arms. If you used to like the series and have either gotten fatigued with the template or turned off by the last entry, this game deserves at least a rental, but I'd recommend a purchase. If you simply love the franchise, period, you've probably already prestiged once or twice already devoting countless hours to the online portions."
2010,Call of Duty: Black Ops,"The weak and twitchy single-player - with many of the same old flaws - almost undermines all of the superb extra features and pretty much flawless multiplayer offering. Veterans and regular players still have the advantage over newcomers, but with Combat Training and the Zombie mode, there is plenty of fun to be had for even the most inexperienced players. Black Ops isn't perfect, but it's certainly getting there."
2010,Call of Duty: Black Ops,"A worthy addition to the franchise, despite its few kinks. The multiplayer is where the game shines the most, delivering an outstanding replay value."
2010,Call of Duty: Black Ops,"With a decent, if predictable, story, and an incredible amount of online customization, Black Ops is a can't miss shooter that fires on almost all cylinders."
2010,Call of Duty: Black Ops,In the vast library of modern-day first-person shooter this is one of those games you must own.
2010,Call of Duty: Black Ops,"While the single-player is laughably transparent and Sam Worthington makes me want to punch a kangaroo; Black Ops still offers one of the generation's very best online modes, vastly improved from previous ventures ¡V we've got a new juggernaut, kids."
2010,Call of Duty: Black Ops,"The singleplayer is fun and narrated in thrilling manner, but it's simply too short. The online multiplayer is great and features a pretty big variety, so this is a recommendation to everyone who does not mind playing online."
2010,Call of Duty: Black Ops,"Black Ops is a solid addition to the Call of Duty franchise that really puts Treyarch on the map. You won't get anything original out of it, but if you liked what came before, then you will have a blast."
2010,Call of Duty: Black Ops,"It is a solid, well presented title with a hell of a lot going for it."
2010,Call of Duty: Black Ops,"Black Ops is another addition to the Call of Duty franchise but shows the same flaws as its predecessor. The multiplayer has improved, but a franchise of this stature should know how to get rid of the mistakes from the past."
2010,Call of Duty: Black Ops,"Single-player is as exhaustingly fast-paced as ever with large set pieces that try to take the attention off of the lackluster AI of both friends and enemies. That withstanding, the story is the best I've ever seen from a Call of Duty game."
2010,Call of Duty: Black Ops,Call of Duty: Black Ops is not the most original game on the market but what it offers is a fun package filled to the brim with content.
2010,Call of Duty: Black Ops,"Though it sold millions of copies on release, and it's an entertaining, entirely competent game, Call of Duty: Black Ops would benefit from a little more ambition and outside-the-killing box thinking."
2010,Call of Duty: Black Ops,"But compared to the last couple Call of Duty games, Black Ops doesn't really do anything to set it apart. It is still a great game that shooter fans will love without question ¡V just don't expect it to change your perspective on the long-running series."
2010,Call of Duty: Black Ops,"Overall, Call of Duty Black Ops is a game that will keep you busy for quite a while."
2010,Call of Duty: Black Ops,Black Ops is another game that shows why the Call of Duty franchise continues its stranglehold over the shooter genre.
2010,Call of Duty: Black Ops,"The captivating story earns our most distinguished kudos, with the multiplayer offering coming second. Sadly, the number of technical bugs and A.I inconsistencies are well present and cannot be overlooked in our final evaluation."
2010,Call of Duty: Black Ops,Treyarch did a good job following up Modern Warfare 2 with their own take in the series.
2010,Call of Duty: Black Ops,"Treyarch really brought their ""A"" game here with Call of Duty: Black Ops."
2010,Call of Duty: Black Ops,"Is ""Black Ops"" a game of the year? No, but it's still a very good game. Highly Recommended."
2010,Call of Duty: Black Ops,"Treyarchs return to the CoD franchise is not likely to disappoint, especially if you're a fan of the well known CoD-multiplayer. It's an excellent online game with lots of customizations. However, the campaign could have been a lot better."
2010,Call of Duty: Black Ops,"Do you want to play more Call of Duty? I'm guessing the answer is yes, and by all means, Black Ops is worth playing. But for all its ambitious steps to set itself apart from the previous games, it flounders in a few too many of those areas to be a total success."
2010,Call of Duty: Black Ops,"Black Ops is a terrific action game with a solid story and a deep, rewarding multiplayer mode."
2010,Call of Duty: Black Ops,"Treyarch deliver a solid story-driven campaign, addictive zombie madness and a wealth of new multiplayer content in the one outstanding package, making Call of Duty: Black Ops a contender for first-person shooter of the year."
2010,Call of Duty: Black Ops,"Like the Modern Warfare titles before it, Black Ops is an action packed and shocked induced gaming experience thanks to high presentation values."
2010,Call of Duty: Black Ops,"The campaign is relentlessly aggressive and spectacular ¡V a Jerry Bruckheimer tribute act stuck in permanent encore ¡V while the multiplayer modes are a mixture of smart tweaks to working formulas, as focused on protecting that guaranteed bottom line as the campaign's yellow objective cursor is on making sure you never falter."
2010,Call of Duty: Black Ops,"Black Ops does well, mostly due to the sheer amount of exciting and fun multiplayer content, but I've got some serious concerns over where Call of Duty is headed."
2010,Call of Duty: Black Ops,"Ultimately, there is little doubt that Black Ops will sate the hunger of those simply wanting more Call of Duty, but beyond that it seem unlikely that it will broaden the palettes of gamers or indeed the genre; and for such a big budget, high profile release, we can't help but feel a little disappointed with that."
2010,Call of Duty: Black Ops,Black Ops is a competent shooter that comes packed with compelling multiplayer modes and additional content.
2010,Call of Duty: Black Ops,It is a by the books sequel that does a job but doesn't really break any new ground.
2010,Call of Duty: Black Ops,"Black Ops reveals a franchise travelling in two directions at once, simultaneously more relevant than ever and among the most redundant of shooters."
2010,Call of Duty: Black Ops,"It's still not MW2, but it's a good try."
2010,Call of Duty: Black Ops,"Everyone's much more accountable in multiplayer, which this time has evolved to include a currency system that smartly lets you unlock and customize your loadout specifically to echo the preferences honed in last year's Modern Warfare 2."
2010,Call of Duty: Black Ops,"I'll be playing the multiplayer for months to come, and I'm sure quite a few folks will as well. I'm a little burned out on the single player experience though, and while I feel like it's a decent enough romp for a FPS title, the storyline did little to grab my attention, and the whole Call of Duty formula is starting to feel a little tired at this point."
2010,Call of Duty: Black Ops,"This year's iteration is one step forward, three steps back, and an awkward shuffle to the side, but there is still a great deal of familiar content included in Call of Duty: Black Ops that should satiate trigger-happy fans."
2010,Call of Duty: Black Ops,"A short campaign which is never spectacular and never very clever, but always solid enough. [Feb 2011, p.99]"
2010,Call of Duty: Black Ops,"By dint of obstinacy, Treyarch delivers probably its best with Black Ops Call of Duty to date - but probably not the best in the saga."
2010,Call of Duty: Black Ops,"Call of Duty: Black Ops has a solid and fun multiplayer, and the best story in a Call of Duty-game yet. Despite this, it has got issues with arbitrary and unnecessary design. It isn_t as tight as its predecessor, and unless you are either not a fan of singleplayer story, og just plain tired of the multiplayer in Modern Warfare 2, the latter is still the better game."
2010,Call of Duty: Black Ops,"It feels more like a yearly update than a sequel, a new campaign with old multiplayer. The game isn't distinct from its predecessors in any important way, and fatigue sets in quicker than before. [Jan 2011, p.94]"
2010,Call of Duty: Black Ops,"When it's good, Black Ops shows the world that Treyarch is far more than just the B-team. [Issue#66, p.70]"
2010,Call of Duty: Black Ops,"There are games that deserve to be relegated to the bargain bin, or played when there's simply nothing else on the shelf. This is one of them. It's not broken, it's just bad."
2010,God of War3,Kratos slices himself amazingly through Gods and their Minions. God of War 3 is the Olympus of action games.
2010,God of War3,"God of War III may be a journey with familiar-looking aspects but it is so epic and brutal as you might expect, and even a little more."
2010,God of War3,"One thing is clear: God of War III is phenomenal. It succeeds for a plethora of reasons that go well beyond its beautiful graphics. Unlike the competition, it doesn't take several hours to get going, or burden the player with laborious upgrades."
2010,God of War3,It will stand out as the perfect end to one of the best action series in a long time. If it truly is the end.
2010,God of War3,"PS3 owners should be elated to know that his final quest for revenge is a visually spectacular, challenging, rage filled, high quality one."
2010,God of War3,This is how you do an action game. This is how you do a sequel. This is how you finish off a franchise.
2010,God of War3,"But for now there're very few games that can match God of War 3's cinematic sensibility, its dynamics, its carnage."
2010,God of War3,"On a purely technical level, it's one of the most impressive games the PS3 has to offer: It shifts perspectives effortlessly across a number of highly detailed environments without so much as a hiccup and with almost nonexistent load times to interrupt the experience. But in a broader sense, God of War III serves as an example of how to deliver astonishingly varied gameplay in a cohesive package."
2010,God of War3,"This game earns our highest accolade because it is a thoroughly entertaining ride from go to death throe. It finds a perfect balance between taxing platforming, cerebral puzzles, and glorious set-piece battles that loosen the bowel when you realise they're in-game graphics. Top that off with masterful camera work ¡V that makes us totally rethink our hatred of fixed-camera action games ¡V and you have a sequel that easily eclipses anything out there and reclaims it's rightful place at the pinnacle of its genre. [April 2010, p.61]"
2010,God of War3,"This is the definitive action game. This is a game that stands on the shoulders of giants, and stretches even further."
2010,God of War3,Nothing short of a masterpiece. A thrill-ride of intense action and breathtaking set-pieces guaranteed to put a goofy grin on your face. A must have for any PlayStation 3-owner.
