Year,Game,Review
2017,Horizon Zero Down,"I had no expectations at all for this game. First open world - the developers of Killzone (which I didn't like at all) - how could this be good? Anyways, I bought it because of all the good reviews and I don't regret a second.The only thing that could have been done better is the facial animations and voice acting. Not a big deal for me, but I understand that some of you guys areI had no expectations at all for this game. First open world - the developers of Killzone (which I didn't like at all) - how could this be good? Anyways, I bought it because of all the good reviews and I don't regret a second.The only thing that could have been done better is the facial animations and voice acting. Not a big deal for me, but I understand that some of you guys are complaining about that. Could also have been added much more side-quests, there is few of them. Main story (+ some side) is 30 hour-ish, I completed the game 100% (platinum) in 40 hours. There could have been added a lot more to this huge world.I didn't feel attached to any of the characters tbh. The first few hours is perfect, but something is lacking after that.8/10 because everything else is PERFECT.\"
2017,Horizon Zero Down,"The story grips you right out of the gate. Storylines have always been convoluted in open world games because of how sidetracked the player can get with other tasks and side quests. While this does have side quests, they can be resolved relatively quickly (though at the expense of character depth in side quest givers, but that's not necessarily a bad thing).There isn't much that can beThe story grips you right out of the gate. Storylines have always been convoluted in open world games because of how sidetracked the player can get with other tasks and side quests. While this does have side quests, they can be resolved relatively quickly (though at the expense of character depth in side quest givers, but that's not necessarily a bad thing).There isn't much that can be said about the graphics that haven't been said already. This is probably the only game out so far that makes me want a PS4 Pro, but it isn't necessary either. The graphics on a normal PS4 are still stunning. The environments are incredibly detailed and the lighting is outstanding.What really makes this game stand out above many others in its genre is the crafting system. I am tired of crafting systems that feel like a chore, to where it's impossible to craft something useful without going well out of your way to gather the components. It turns crafting into some side quest time sink. Horizon eliminates all of that. I've continued to be able to craft anything I need with just items I collect on my routes through the story. No hours spent farming materials just so I don't run short on supplies further along, THIS IS WHAT QUALITY OF LIFE IS ABOUT FOLKS! It's still a diverse crafting system with many options.The UI is crystal clear, the menu system is perfectly organized, and everything seems to have just the right depth. I'm convinced that Horizon was the product of meticulously analyzing its predecessors and pinpointing what works really well and what didn't work so well, and perfecting everything.Anyone saying this is just another Far Cry Primal has the analytical abilities of a toddler. This is more like Witcher 3's kid sister, and she is a total badass.\"
2017,Horizon Zero Down,"Imagine if Far Cry and The Witcher had a little redheaded baby and that baby ran around fighting robot dinosaurs. That's what horizon is like. Superb storytelling, great gameplay, and jaw dropping visuals."
2017,Horizon Zero Down,"First and foremost this game is absolutely breathtaking, this game has some of the best graphics I've seen on console or PC. Combat is fluid and fun, enemy interaction animations are fantastic, and the world feels so alive. Literally all of the negative reviews in the user score are trolls, this game is nothing lower than an 8 at the worst.This just proves that this site is literallyFirst and foremost this game is absolutely breathtaking, this game has some of the best graphics I've seen on console or PC. Combat is fluid and fun, enemy interaction animations are fantastic, and the world feels so alive. Literally all of the negative reviews in the user score are trolls, this game is nothing lower than an 8 at the worst.This just proves that this site is literally cancer when it comes to user score, user score should be completely ignored. If people were actually honest and weren't trolls user score would be a decent addition to the site, but as it is now people like to spam rate a game negative just to lower the score. Down with the trolls.\"
2017,Horizon Zero Down,"With unique gameplay, magnificent graphics and a brilliant story to tell. It's a world you want to get lost in, a journey you would never forget. From the visuals to the audio, the creative and addictive combat system to the brilliant story; there is nothing wrong with this game. There's so much to discover in this open-world sci-fi game. The best RPG of the year and one of the best of allWith unique gameplay, magnificent graphics and a brilliant story to tell. It's a world you want to get lost in, a journey you would never forget. From the visuals to the audio, the creative and addictive combat system to the brilliant story; there is nothing wrong with this game. There's so much to discover in this open-world sci-fi game. The best RPG of the year and one of the best of all time. Excellent work from Guerrilla Games.\"
2017,Horizon Zero Down,"Horizon Zero Dawn - this is one of the most magnificent masterpieces, which I playedin my life. I am very pleased that Guerrilla Games working in the Sony, and makesuch great games. I remember how I once played Killzone 2,3 and just could not tearmyself away from this magnificent game.Atmosphere 10/10The main heroine of 10/10 (Aloy gorgeous)Locations 10/10 (not possible toHorizon Zero Dawn - this is one of the most magnificent masterpieces, which I playedin my life. I am very pleased that Guerrilla Games working in the Sony, and makesuch great games. I remember how I once played Killzone 2,3 and just could not tearmyself away from this magnificent game.Atmosphere 10/10The main heroine of 10/10 (Aloy gorgeous)Locations 10/10 (not possible to take your eyes)Graphics 10/10 (on Uncharted 4 level, maybe even better)Story 10/10 (just started playing, but it is very intriguing)Optimization 10/10 (stable 30 FPS on PS4 Pro)Side quests (quest passed only one, and I really liked it)The visual part 10/10Easter egg 10/10 (really liked mention to the Death Stranding)You are required to play this game. HZR met all my expectations.. Microsoft is crying.\"
2017,Horizon Zero Down,"Sony's best game of 2017 so far! If you enjoyed the Witcher 3, you will love this, there's so much to do, the game is beautiful, its a must buy for any ps4 owner."
2017,Horizon Zero Down,"Really great game, especially the AI. The AI is really good. Like when you put down a tripwire robots actually jump over them! They are so smart. 10/10 would play again."
2017,Horizon Zero Down,"Best thing I like is the beautiful open world and nice story.  The graphics are definitely the best ever !One thing I dont like is that  the game seems to borrow some features from other games, like tomb raider, the witcher 3 and uncharted.  Even though the combination works great  , I hope there will be more original-designed features in the future if there is a sequel. The closeBest thing I like is the beautiful open world and nice story.  The graphics are definitely the best ever !One thing I dont like is that  the game seems to borrow some features from other games, like tomb raider, the witcher 3 and uncharted.  Even though the combination works great  , I hope there will be more original-designed features in the future if there is a sequel. The close combat looks not as great as withcer. It more relies on stealth killing which is more like uncharted. ( ranged combat has lot of fun tho and there are many arrows and traps you can use, more like a hunter instead of a warrior ;) )Undoubtedly, Guerrilla Games has a good debut in an open-world game. This game has best graphics, decent story and attractive combat (if u are a bow-lover ).  If you have a ps4, you should try it because It looks great even on normal ps4.\"
2017,Horizon Zero Down,"What a game! A gorgeous open world that is finally not just an empty shell, but a rich and complex place full of activities and things to discover. It's a joy just to run around the map and look around. Besides that, it's highly visible they invested in writing, Alloy is a beautifully developed character mixed up in a very interesting and uniqe story. The gameplay is up to par as well,What a game! A gorgeous open world that is finally not just an empty shell, but a rich and complex place full of activities and things to discover. It's a joy just to run around the map and look around. Besides that, it's highly visible they invested in writing, Alloy is a beautifully developed character mixed up in a very interesting and uniqe story. The gameplay is up to par as well, with a very interesting and fulfilling (while at times very hard) combat system that always brings something new to the table.This is a statement that Guerilla Games is one of the best developers out there, and I am hooked to see what they come up with next.\"
