"year","title","index","revised","url","tags"
2016,"Heroes & Generals",227940,"Heroes_&_Generals","https://store.steampowered.com/app/227940/Heroes_&_Generals/","Free to Play,World War II,Multiplayer,FPS,War,Shooter,Action,First-Person,Massively Multiplayer,Tactical,Co-op,Strategy,Historical,Open World,Simulation,Singleplayer,Atmospheric,Adventure,Early Access,Indie"
2016,"Don't Starve Together",322330,"Don't_Starve_Together","https://store.steampowered.com/app/322330/Don't_Starve_Together/","Survival,Multiplayer,Co-op,Open World,Adventure,Crafting,Sandbox,Indie,Difficult,Online Co-Op,2D,Atmospheric,Strategy,Survival Horror,Funny,Action,Simulation,Singleplayer,Horror,Rogue-like"
2016,"The Elder Scrolls V: Skyrim Special Edition",489830,"The_Elder_Scrolls_V_Skyrim_Special_Edition","https://store.steampowered.com/app/489830/The_Elder_Scrolls_V_Skyrim_Special_Edition/",NA
2016,"Dead by Daylight",381210,"Dead_by_Daylight","https://store.steampowered.com/app/381210/Dead_by_Daylight/","Horror,Survival Horror,Multiplayer,Co-op,Survival,Stealth,Gore,Atmospheric,Third Person,Action,Blood,Online Co-Op,Team-Based,First-Person,Psychological Horror,Violent,Strategy,Mature,Comedy,Difficult"
2016,"H1Z1 Test Server",439700,"H1Z1_Test_Server","https://store.steampowered.com/app/439700/H1Z1_Test_Server/","Massively Multiplayer,Survival,Free to Play,Multiplayer,Shooter,Open World,Zombies,Action,FPS,Adventure,Co-op,PvP,Beat 'em up,Battle Royale,Third-Person Shooter,3D Vision,Atmospheric"
2016,"Infestation: The New Z",555570,"Infestation_The_New_Z","https://store.steampowered.com/app/555570/Infestation_The_New_Z/","Zombies,Free to Play,Survival,Multiplayer,Open World,Massively Multiplayer,FPS,Action,Shooter,PvP,Co-op,Violent,Survival Horror,Adventure,RPG,Horror,Third-Person Shooter,PvE,Walking Simulator,Indie"
2016,"Stardew Valley",413150,"Stardew_Valley","https://store.steampowered.com/app/413150/Stardew_Valley/","RPG,Simulation,Pixel Graphics,Agriculture,Crafting,Relaxing,Sandbox,Building,Singleplayer,Indie,Multiplayer,Casual,Great Soundtrack,Open World,2D,Cute,Dating Sim,Fishing,Atmospheric,Retro"
2016,"DARK SOULS III",374320,"DARK_SOULS_III","https://store.steampowered.com/app/374320/DARK_SOULS_III/","Dark Fantasy,Difficult,RPG,Atmospheric,Lore-Rich,Third Person,Exploration,Story Rich,Action RPG,Co-op,PvP,Adventure,Open World,Great Soundtrack,Action,Multiplayer,Singleplayer,Replay Value,Character Customization,Horror"
2016,"Sid Meier¡¦s Civilization VI",289070,"Sid_Meierï¿½ï¿½s_Civilization_VI","https://store.steampowered.com/app/289070/Sid_Meierï¿½ï¿½s_Civilization_VI/","Strategy,Turn-Based Strategy,Historical,Multiplayer,Singleplayer,Turn-Based,Grand Strategy,4X,War,Simulation,Tactical,Great Soundtrack,Moddable,Online Co-Op,Co-op,City Builder,Hex Grid,Building,Management,Atmospheric"
2016,"Rise of the Tomb Raider",391220,"Rise_of_the_Tomb_Raider","https://store.steampowered.com/app/391220/Rise_of_the_Tomb_Raider/","Adventure,Action,Lara Croft,Female Protagonist,Third Person,Exploration,Singleplayer,Action-Adventure,Open World,Survival,Story Rich,Puzzle,Atmospheric,Stealth,Third-Person Shooter,Parkour,Shooter,RPG,Great Soundtrack,Quick-Time Events"
