"publisher","score","review"
"games(TM)","100","Despite all of the ways Mass Effect 2 is more engaging to play and explore, after 35 remarkable hours it was the characters that stayed with us…  Game of the year in January? Oh, go on then. [Feb 2010, p.112]"
"X-ONE Magazine UK","100","Both an astonishing RPG and confident shooter, Mass Effect 2 is daring, shocking and often awe-inspiring in its use of choice. This is the future of storytelling in videogames. [Issue#, p.85]"
"Official Xbox Magazine UK","100","It's mature: not because of profanity or nudey bits, but because it tackles complicated themes without telling you what to think. Having already sunk a distressing number of hours into ME2, the second this sentence is finished we're firing it up and exploring the rest of the universe."
"VideoGamer","100","Mass Effect 2 is the perfect fusion of the shooter and RPG genres. When you're not playing it, you wish you were. When you are playing it, you can't imagine doing anything else. Engrossing, captivating, stunning. Roll on DLC, and Mass Effect 3."
"TeamXbox","100","Mass Effect 2 delivers the best experience of its kind in this generation-and considering I haven't been able to stop thinking about it since I finished my initial 39-hour playthrough a few days ago, a lower score would feel disingenuous. From its mechanics to its writing to its presentation, Mass Effect 2 is the kind of game that justifies gushing clichés and superlatives. I can't recommend it highly enough."
"GamesRadar+","100","Mass Effect 2 strikes a perfect balance between intense shooter action and gut-wrenching drama, set in a richly textured world on the brink of destruction. It's a must-own for science fiction fans, who will love exploring the depths of the galaxy and fighting to save humanity."
"Eurogamer Italy","100","We can't do anything but to celebrate another masterpiece from Bioware, a game that has never been so close to perfection. If you have not upgraded your PC yet, it's time to do it; if you you needed an excuse to buy an Xbox 360, now you have one. Not to play this game would be crazy."
"Eurogamer","100","Perhaps BioWare's greatest success in Mass Effect 2 has been taking a complex RPG and making it effortless to understand, play and enjoy on a constant basis, because it has done this in a manner that should prove utterly essential to veterans and newcomers alike, and more than enough to suggest Mass Effect 3 will be the most important game in BioWare's history."
"Planet Xbox 360","100","My journey with Commander Shepherd opened up a new view of what this form of entertainment can do, and allowed me to emotionally connect (and care) with the virtual characters on my television screen. The dialogue, story progression, graphics, soundtrack, controls, and presentation are all well above what so many other games of this genre are offering these days... PlanetXbox360.com has never given a perfect score, until now."
"Destructoid","100","The fluid systems -- the navigation, the combat, and the quick-fire missions -- combine to make Mass Effect 2 an RPG that challenges the genre conventions. The superb emphasis on character development, the gripping plot elements and big-budget presentation aren't too bad either."
"GameSpy","100","It's the way that Mass Effect 2 expands upon the narrative established in the first game that marks a true breakthrough for interactive storytelling."
"Eurogamer Spain","100","Mass Effect not only is the best RPG of this generation, but also an excellent action game that will appeal a broader audience. It's one of those few titles that we'll still be talking about in many years to come."
"Gaming Nexus","100","If you liked Mass Effect 1 to any degree whatsoever, you’ll definitely love Mass Effect 2 with its improved combat and AI, and cinematics and storyline – sans the glitches we all know and hate from ME1."
"GameDaily","100","Mass Effect 2 far exceeded our expectations and is without question one of the best games we've played. Use whatever positive description you'd like. System seller, potential game of the year, landmark achievement; just make sure you buy it immediately."
"ZTGD","100","If you even remotely enjoy a good narrative, this game is a must buy. Fans of the original are in for a treat as everything that was wrong with the last game has been fixed. Mass Effect 2 truly is the definitive entry in the series, and quite possibly the best BioWare game to be released thus far."
"Eurogamer Portugal","100","Mass Effect 2 is an epic in every sense, not forgetting anything. It can hold us until the last second, and still allows us to go further."
"Gaming Age","100","This is a series that deserves its own place in gaming history and while there will always be comparisons of where it originated from. It's nice to know that there can be a story told in space that is so epic, so intelligent, and so rewarding, that doesn't have to have the word ""Star"" in its title."
"Level7.nu","100","The second part of the Mass Effect saga is nothing short of a milestone in game design. The technical issues present in the first game are now gone, a fact that's beautifully demonstrated by the improved graphics engine. There's a ton of worlds to explore, an amazing roster of characters to recruit and a great and engaging story. But Bioware's major feat is how all your decisions have a major impact on how the story, and thereby the trilogy, unfolds."
"Giant Bomb","100","Mass Effect started with a huge stable of good ideas. Maybe the task of executing on all those ideas was too great for any one development team to accomplish in a single game, but BioWare has really gotten it right the second time around. They took those same ideas and figured out a better way to combine them into a more cohesive, more playable sequel that makes good on every bit of Mass Effect's potential and leaves me staring very grudgingly at the presumable two-year wait until my own Commander Shepard can continue his fight in the next game."
"Boomtown","100","Mass Effect 2 is a superb adventure, a deep gameplay experience, action packed and stuffed full of amazing vistas, If you own an Xbox 360 you have to buy this game. It's every bit the the smart, sexy, thrilling, moving, funny, tense game we hoped it would be."
"The A.V. Club","100","Great role-playing uses unpredictable situations to provoke unexpected responses in players, and accordingly, Mass Effect 2 is surprising time and again."
"Hardcore Gamer","100","More importantly though, Mass Effect 2 is simply an amazing game from start to finish, regardless of the decisions you choose to make."
"Digital Chumps","100","Few games take as many risks, and even less actually emerge for the better, but Mass Effect 2 pays off in an almost effortless fashion. Not one to be missed."
"Thunderbolt","100","The fabulous storytelling, innovative dialogue system and impact of your choices remains in full force, and that’s all you really need to make a great RPG: the actual role-playing. The commitment from Bioware in making this franchise the best it can be is astounding."
"AceGamez","100","It’s forty-plus hours of top-notch combat, incredible voice-acting, emotional provocation, stunning graphics and exhilarating gameplay of a standard that simply hasn’t been achieved before as a complete package."
"Telegraph","100","The only thing that shocked us more was the fact that we instantly wanted to play it again from the beginning. With Mass Effect 2, BioWare have created an astonishing video game which is likely to entrance casual and hard-core players alike. The only requirement one needs to enjoy Mass Effect 2 is an inclination to become lost in its dark and wondrous universe. Oh, and perhaps a week off work."
"Everyeye.it","100","The second chapter of this beautiful Bioware saga stands with right among the most enjoyable and immersive adventures ever created for the videogame industry. Its artistic value shines above every universe ever imagined by any videoplayer or game designer."
"Cynamite","100","The recipe is easy: More action, less roleplaying. Oh boy, Mass Effect 2 is a fun game!"
"DarkZero","100","But it all boils down to the fact that you need to play this game. Because once this trilogy is done, we might well be looking at one of the greatest science-fiction works – in any medium – of all time. Mass Effect 2 is an utterly absorbing, satisfying and rewarding journey that you absolutely will not want to end, ever."
"Gamereactor Sweden","100","Unprecedented story telling, superb soundtrack, exciting characters and intense, varied battles... Mass Effect 2 is a must-buy for any roleplaying gamer and already is one of this year's best games."
"WonderwallWeb","99","Mass Effect 2 has the balance of an RPG as well as plentyt of action and adventure, making it the perfect console game."
"Extreme Gamer","99","This bottom line is that this game is borderline perfect."
"Impulsegamer","99","If I had to sum up the game in two words, it would be ""captivating"" and ""cool"" as developers BioWare have really gone beyond the original and have made a large toy box, even bigger."
"GamingTrend","99","Simply put, Mass Effect 2 is a game that everyone should play."
"Cheat Code Central","98","I commend the development team at BioWare for all the hard work that went into making this title not only shine but feel both familiar and completely fresh at the same time."
"Gamervision","98","Mass Effect 2 is easily one of the best games of the generation, blowing away its predecessor in just about every way, and removing the ""flawed"" attachment to the ""masterpiece"" title."
"Game Informer","98","The loss of RPG elements may hit some people hard, and the repetition in minigames may lead to yawns and tired eyes, but none of these faults hold Mass Effect 2 back from being a work of bold ambition, and one of gaming’s most exciting sequels."
"GameFocus","98","Substantial improvements, great story, amazing character development…it’s not often that you get to name a “Game of the Year” candidate in January but guess what, I’m doing it now!"
"RPG Fan","98","Bioware has delivered everything they have promised with Mass Effect 2, and then some."
"GameTrailers","97","There's just so much here to experience, and it's all uniformly excellent in execution. BioWare has delivered on its promise to let us affect this massive world through our actions, and you can bet that we'll be playing this one through several times in anticipation of how it all pans out."
"Play.tm","97","Mass Effect 2 is a work of unreserved genius that not only surpasses its predecessor in almost every conceivable department, but also deserves to be listed alongside the greatest science-fiction properties in any medium. The perfect blend of rich, lustrous visuals, an evocative soundtrack and pure gameplay quality make Mass Effect 2 without question one of the best games of this or any generation, and anyone who believes otherwise, is just plain wrong."
"HellBored","97","The two halves– the rewarding combat and the massive role playing element – will provide something for everyone. If you’re a fan of both camps, then you really need to get this. A wonderful, immersive tale that sets things up superbly for the finale, which, based on the evolution Mass Effect 2 has showed, should be magnificent."
"IGN","96","It's incredibly personal while still retaining a sense of epic sweeping scale. The combat and mission design are outstanding. The visuals, voice acting, soundtrack, and direction are miles ahead of the competition. Perhaps most impressively, Mass Effect 2 manages to fulfill its incredible ambition while only suffering from very few technical hiccups."
"Vandal","96","Mass Effect 2 resumes with pride the path opened by the first game. This sequel is a lesson of how things should be made."
"GamesNation","96","Storytelling, atmosphere, playability, graphics, music, characters, everything in Mass Effect 2 screams the word KOLOSSAL out loud! This game, and this saga, deserve to sit right next to Sci-Fi classics such as Star Wars and Star Trek. Masterpiece."
"Console Monster","96","Mass Effect 2 is a worthy successor to the original, and whilst it's a surprise to see the legends of hardcore RPG developers BioWare take a step away from the RPG and into the third-person shooter; it's one that will appeal to a far larger audience and when it's at this level of brilliance - everyone should be lucky enough to enjoy it."
"XboxAddict","96","Bioware has done it again; and even better this time."
"GamingExcellence","96","Although the sequel suffers a little from being the middle game of the trilogy and the stepping stone of the (hopefully) grand finale, Mass Effect 2 is extremely well polished and improved from its predecessor in almost every respect."
"Official Xbox Magazine","95","Mass Effect 2 overcomes its few gameplay weaknesses with a fantastic weave of dynamic combat, lavish presentation, and engaging character and weapon customization. But for all the myriad improvements that make Mass Effect 2's visuals so appealing and its combat so exhilarating, it's ultimately the way it moves us that makes it so memorable. [Feb 2010, p.56]"
"Gamer Limit","95","Right now I’m even salivating at the prospect of finishing up all of the extra content."
"Totally360","95","Overall, Mass Effect 2 is a title that everyone has to experience. As fun as the first title was it did have its own share of issues. It’s refreshing to see a development team take in all of the criticism from their previous title and use it to improve upon their concept for the sequel."
"GameZone","95","Mass Effect 2 is much more than a game. It’s an ominous sci-fi-mystery-action-epic that continues to provide thrilling moments around every bend."
"Multiplayer.it","95","Modern, fascinating and truly innovative, Mass Effect 2 is a brand new take for the western rpg, Bioware reached a perfect mix between action and storytelling, graced by stunning visuals and a long and challenging gameplay."
"SpazioGames","95","Mass Effect 2 is a must buy. Deep RPG mechanics and good shooting fill an exciting universe, full of great characters, marvelous worlds and dangers. A great graphics and an incredible dubbing make this second chapter one of the greatest experience to date."
"GamerNode","95","Mass Effect 2 is a captivating experience that begs to be played and replayed. Phenomenal presentation is augmented by enjoyable combat, deep characters, and epic narrative; only minor quibbles exist in these areas."
"9Lives","95","Gamers looking for a beautiful action game with exciting storyline and an interesting setting need to look no further than Mass Effect 2. The improved gameplay formula creates a fluent experience and audio-visually the games goes all out. It may be a bit early to dish out “game of the year”, but Mass Effect 2 has everything to get that title. Highly recommended for every game lover."
"BigPond GameArena","95","Some hardcore RPG fans will be disappointed by Mass Effect 2 - the higher focus on the shooter aspects of the first game and the streamlined nature of the combat might turn them away from the game. We'll call this their loss, because one thing is certain - Mass Effect 2 is the perfect blending of Shooter and RPG, mixing Gears of War style battles with one of the deepest, most immersive fictional universes in gaming history."
"Worth Playing","95","Mass Effect 2 is an improvement over the original in almost every way. Bioware decided to focus more on the shooter aspect and less on the RPG aspect, but that streamlines the game and makes it significantly more enjoyable."
"MS Xbox World","95","For role playing fans, this is the pinnacle of the genre, an all encompassing experience that is quite simply hinged on it's own grandiose and success, a must play title. For shooter/action fans, there might be a lot of waffle to wade through, but the merits of sticking with it outweigh any of the potential downfalls. Again, a must play game."
"Kombo","95","The game fulfills the obvious but unfulfilled potential of its predecessor in grand fashion, with a bigger adventure, a richer universe to explore, more visceral combat, and conversation mechanics that actually make character development a captivating piece of the experience."
"NZGamer","95","Basically this is Mass Effect but with the next chapter of the epic story and every gameplay mechanic refined or tuned in one way or another."
"AtomicGamer","95","Mass Effect 2 is easily one of the most compelling, exciting and emotionally affecting interactive experiences you’ll ever have."
"Gamer's Hell","95","While it ultimately may be more evolutionary than revolutionary, Mass Effect 2 still sets a new, almost impossibly high benchmark for future games."
"MEGamers","95","Mass Effect 2 is seminal in its genre. It is individually brilliant in every aspect... The combat, the writing, voice acting, visuals, score and direction comes together to create an unmatchable experience, and we fear it will be a while before we see one of this quality and standard."
"Gamer 2.0","95","The story is bigger and more personal, the combat and inventory have been refined for better execution and the overall presentation trumps the quality from the first game.  Everything you could have hoped for in a sequel is made clear in Mass Effect 2."
"RealGamer","95","The game still probably won’t appeal to RPG purists due to it being focused heavily towards the action gamer, but if you liked the original than the sequel is unmissable."
"Xbox World Australia","95","The story does waver when it matters most, and the planet-scanning and other hacking mini-games are quite the bore, but aside from that Mass Effect 2 is a game that doesn't seem to put a foot wrong. Riveting use of characters and your involvement in their stories really make this one you can't miss."
