Year,Game,Review
2016,Doom,"There were no doubts that Doom would play fast, look stunning, or be gory; the surprise is that Doom is as relevant, smart and self-aware as it is; merging old ideas with new ones; injecting its near-flawless shooter mechanics into a campaign that¡¦s impeccably refined, hilariously dumb and fiendishly moreish."
2016,Doom,"It's hard to imagine a better Doom game in 2016 than this exhilarating, darkly witty new take on id's classic."
2016,Doom,"Intelligent, involved, and relentlessly exhilarating, now, just as in '93, the most exciting FPS around is a game called Doom."
2016,Doom,"Intelligent, fresh and endlessly enjoyable, Doom is more than a tribute to its beloved progenitor. Taken in its own right, this is the most finely crafted, technically impressive pure shooter in over a decade, proving that id Software, even after 26 years, is an adept, sophisticated game-maker. It may not create the same tectonic shift in video game culture as its ancestor, but personally, I prefer this Doom to the original. By refining, meticulously, several age-old and taken-for-granted game mechanics, Doom proves that excitement, spectacle and even narrative cohesion can exist in games seemingly composed of the basest elements."
2016,Doom,"Overall I am completely satisfied with Doom. So far it has been my favourite third party AAA game of this console generation. I can¡¦t remember being this impressed with a first person shooter since BioShock Infinite, and even then I think I prefer this one."
2016,Doom,DOOM is a masterful reboot of one of the most important and legendary franchises in the history of games; bravo to id and Bethesda.
2016,Doom,"DOOM is a stupendously good package, filled with the best first person shooter action in recent history. DOOM is back ladies and gentlemen, and it is metal as all hell."
2016,Doom,"Doom is the best possible way to play, in 2016, something that was great in 1993. Unmissable."
2016,Doom,"Exactly the right amount of old and new, DOOM is an adrenaline rush that borders on overwhelming in the best possible way."
2016,Doom,"Doom's shimmering, bombastic combat is as absorbing as it is revelatory. [Aug 2016, p.100]"
2016,Doom,"An important, palate-cleansing release in a crowded genre, Doom is essential playing for anyone who registers as a shooter fan. Heed the call of the FPS daddy and get your ass to Mars, pronto.[July 2016, p.78]"
2016,Doom,"DOOM is the incarnation of classical and vintage FPS gameplay with some really interesting twists that convey even more substance and flavor to the game. DOOM has an uncompromised technical performance and a high replayability value plus a frantic. It¡¦s unfortunate that the old school multiplayer included feels like a lost opportunity. Nevertheless, the whole package pulses with energy and adrenaline. Try it on the higher difficulty settings and feel the wrath of Hell."
2016,Doom,"Despite a troubled development, Doom is a confident, cracking throwback that pays loving tribute to its much-vaunted forefathers while bringing the noise via cutting edge tech. In a world awash with sci-fi hitscan shooters, it's a breath of fiery air that will delight as it melts faces."
2016,Doom,Doom is back on next-gen consoles and it's definitely a worthy reboot in every sense!
2016,Doom,DOOM is hands-down one of the best reimagined and exciting FPS games this generation.
2016,Doom,"DOOM may become repetitious near the end and doesn't take needed risks with mission variety, but it boasts some of the finest shooting mechanics and thoughtful levels we've seen in a first-person shooter in years, pushing it to the very fringes of excellence. The campaign's a head-banging, heavy metal hoot with a surprisingly good backstory, striking visuals, and two decent multiplayer-minded modes to back it up."
2016,Doom,"A confident resurgence of one of the FPS genre¡¦s pioneering efforts; DOOM not only manages to boast perhaps the finest single-player campaign in the genre but also a blissfully entertaining multiplayer suite and map editor to boot. Make no mistake, this is DOOM 2.0 and it¡¦s one of the very best shooters you can buy on PS4 right now."
2016,Doom,"After so many years, we finally have a new DOOM and it truly feels like a classic game with it's frenetic and addictive gameplay combat. Prepare to fight thousands of demons in planet Mars and hell like the old times. Fantastic accomplishment for id Sofwtare and Bethesda once again."
2016,Doom,It may not be genre-defining like its progenitor but it¡¦s easily the best shooter on the current crop of consoles and one of the finest first person shooters of recent years.
2016,Doom,"id Software teaches us a lesson on how to make a great FPS campaign looking at the roots of the genre but making it new and fresh with spectacular graphics at 1080p and 60fps and the new executions system. The multiplayer is bad, as you should probably have imagined, but Snapmap, the level editor, is absolutely great and will be providing great moments for months to come."
2016,Doom,"With Doom, id has delivered a highly polished, utterly shameless Hellbound hecatomb that confidently swaggers into the world with gaudy fervor. It¡¦s huge, it¡¦s preposterous, and it¡¦s absolutely bloody majestic."
2016,Doom,"DOOM is unrepentantly old school. It¡¦s gore porn to the max, a ballet of bullets and blood that I can¡¦t get enough of. Satisfyingly brutal, solid and most importantly, fun."
2016,Doom,"id Software has taken its original, no-BS Doom formula and very successfully repackaged it for the modern era. The result is a thrash metal loud, gloriously gory, blisteringly fast, and thoroughly entertaining oldschool shooter. Both the single-player and multiplayer modes are basically throwbacks to simpler times, but are wrapped up with contemporary trimmings to create a package that fans of the original Doom games should really enjoy."
2016,Doom,"If you like first person shooters, if you¡¦re an old DOOM fan, or if you just like killing demons, treat yourself to DOOM 2016."
2016,Doom,"Old school gaming strikes back again, and its hits are as powerful as they once were."
2016,Doom,"Doom reminded me that games used to just be fun. It¡¦s an polished and incredibly enjoyable game that blends old-school sensibilities with new-school quality. I appreciate a steak, but every now and again, all I want is a delicious, greasy burger. Doom is that burger."
2016,Doom,"The campaign steals the show, performing at a level the other modes can't match. The straightforward competitive multiplayer recalls the glory days of arena shooters like Quake or Unreal, largely relying on the rush of circle strafing duels to keep players engaged. The standard fare of mode varieties and cosmetics-driven progression check off the boxes of a fully featured experience, but unlike the campaign, it feels generic."
2016,Doom,"Exaggerated, violent, ruthless. Bethesda and id Software took the essence of the shooters you played in the 90s and rewrote it with a modern language. DOOM is an unstoppable FPS, with a bloodthirsty single player campaign and a solid Multiplayer, unfortunately showing some balancing problems."
2016,Doom,"I honestly think we're looking at a spring blockbuster and a truly worthy reboot of a timeless classic. DOOM isn't for everyone. The blinding speed of play, demonic symbolism, demanding controls, and hyper-violence may discourage some from jumping in. If you can handle it, though, it really is a thrill ride."
2016,Doom,"DOOM is an awesome return to form, not just for the franchise but also for the old school shooter genre. A triumph, held back only by lengthy loading times and a slight lack of depth in the single-player campaign. Not that these nitpicks matter when you're shooting demons left and right with a big grin on your face."
2016,Doom,"The multiplayer aside, the true appeal to the game remains in the single-player campaign, which is how it was and should be with a DOOM title."
2016,Doom,"Doom struggles somewhat to finish what it starts, and for a franchise that practically created what we understand as shooter multiplayer 22 years ago, its largely flavorless multiplayer is surprising. But on the whole, as a new interpretation of one of gaming's most formative, difficult to pin down cyphers, id has done a pretty great job in making something that feels familiar and fresh, and, most importantly, pretty damned fun."
2016,Doom,"Doom is a '90s game made in 2016. It's campaign is, plain and simple, lots of fun, as long as you can keep up with its innumerable battle arenas and its gameplay mechanics, based on movement, pure speed and rhythm. Its multiplayer options lack work and don't depend as much on player skills, although the SnapMap mode leverages it, thanks to its almost infinite edition and creation options. This amounts to an all-around game, especially made for players that grew up with FPS games a long time ago."
2016,Doom,It¡¦s a game with confidence in the worth of revisiting its history and an earnest belief that doing so can result in much more than an empty exercise in nostalgia.
2016,Doom,"With Doom, it¡¦s clear that id Software set out to make a shooter game which puts fun above all else, and in that regard, the studio hit the nail right on the head. Some old-school purists may scoff at a Doom game with progression and unlocks and other modern shooter elements, but if their refusal to let go of the past keeps them from playing Doom, they¡¦ll only be robbing themselves of the chance to play what is hands down one of the most solid shooter experiences of 2016 so far."
2016,Doom,"Doom is the perfect mix of the classic and the modern shooters. Fun, frenetic and wild, Doom delivers pure, old school action."
2016,Doom,Doom honors its legacy while setting the stage for a new era for the long dormant franchise. Intimately gory encounters and a surprising emphasis on story more than make up for the bland multiplayer.
2016,Doom,"Look past the lop-sided multiplayer, and Doom is still one helluva reboot. It¡¦s a must for any modern FPS fan looking to taste the ultra-violence of yesteryear. Your Nana will hate it. [August 2016, p71]"
2016,Doom,"Excellent return to the classics cannot deny its modernity at the same time. It attracts with brutality, entertains with endless action and surprises with very clever design. [Issue#264]"
2016,Doom,Doom is a fantastic single-player experience bundled with a weak multiplayer component.
